SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,PopNum
2000.0,20406991,东川区,昆明市,云南省,530113,29.7
2000.0,20406998,禄劝彝族苗族自治县,昆明市,云南省,530128,45.2
2000.0,20407467,寻甸回族彝族自治县,昆明市,云南省,530129,49.3
2000.0,20407474,师宗县,曲靖市,云南省,530323,34.7
2000.0,20407475,罗平县,曲靖市,云南省,530324,52.3
2000.0,20407476,富源县,曲靖市,云南省,530325,65.4
2000.0,20407477,会泽县,曲靖市,云南省,530326,88.7
2000.0,20407479,宣威市,曲靖市,云南省,530381,130.0
2000.0,20406827,双柏县,楚雄彝族自治州,云南省,532322,15.4
2000.0,20406828,牟定县,楚雄彝族自治州,云南省,532323,19.8
2000.0,20406829,南华县,楚雄彝族自治州,云南省,532324,22.8
2000.0,20406830,姚安县,楚雄彝族自治州,云南省,532325,20.0
2000.0,20406831,大姚县,楚雄彝族自治州,云南省,532326,28.0
2000.0,20406832,永仁县,楚雄彝族自治州,云南省,532327,10.3
2000.0,20406834,武定县,楚雄彝族自治州,云南省,532329,26.0
2000.0,20406840,屏边苗族自治县,红河哈尼族彝族自治州,云南省,532523,14.4
2000.0,20406842,石屏县,红河哈尼族彝族自治州,云南省,532525,28.5
2000.0,20406844,泸西县,红河哈尼族彝族自治州,云南省,532527,36.8
2000.0,20406845,元阳县,红河哈尼族彝族自治州,云南省,532528,35.9
2000.0,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,26.8
2000.0,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,31.1
2000.0,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,20.0
2000.0,20407005,砚山县,文山壮族苗族自治州,云南省,532622,43.0
2000.0,20407006,西畴县,文山壮族苗族自治州,云南省,532623,24.4
2000.0,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,26.7
2000.0,20407008,马关县,文山壮族苗族自治州,云南省,532625,34.7
2000.0,20407009,丘北县,文山壮族苗族自治州,云南省,532626,43.5
2000.0,20407010,广南县,文山壮族苗族自治州,云南省,532627,73.0
2000.0,20407011,富宁县,文山壮族苗族自治州,云南省,532628,38.0
2000.0,20407014,勐海县,西双版纳傣族自治州,云南省,532822,29.3
2000.0,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,19.3
2000.0,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,9.8
2000.0,20407019,祥云县,大理白族自治州,云南省,532923,43.5
2000.0,20407020,宾川县,大理白族自治州,云南省,532924,32.3
2000.0,20407021,弥渡县,大理白族自治州,云南省,532925,30.6
2000.0,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,21.2
2000.0,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,29.6
2000.0,20407024,永平县,大理白族自治州,云南省,532928,17.0
2000.0,20407025,云龙县,大理白族自治州,云南省,532929,19.7
2000.0,20407100,洱源县,大理白族自治州,云南省,532930,32.3
2000.0,20407101,剑川县,大理白族自治州,云南省,532931,16.6
2000.0,20407102,鹤庆县,大理白族自治州,云南省,532932,25.8
2000.0,20407567,施甸县,保山市,云南省,530521,32.3
2000.0,20407569,龙陵县,保山市,云南省,530523,26.5
2000.0,20407570,昌宁县,保山市,云南省,530524,33.3
2000.0,20407105,潞西市,德宏傣族景颇族自治州,云南省,533103,32.9
2000.0,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,15.6
2000.0,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,25.8
2000.0,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,16.5
2000.0,20407176,福贡县,怒江傈僳族自治州,云南省,533323,8.9
2000.0,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,3.4
2000.0,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,18.7
2000.0,20407181,德钦县,迪庆藏族自治州,云南省,533422,5.8
2000.0,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,14.3
2000.0,20406570,万州区,重庆市,重庆市,500101,167.28
2000.0,20406959,黔江区,重庆市,重庆市,500114,49.02
2000.0,20406971,城口县,重庆市,重庆市,500229,21.53
2000.0,20406972,丰都县,重庆市,重庆市,500230,77.17
2000.0,20406977,云阳县,重庆市,重庆市,500235,127.07
2000.0,20407051,奉节县,重庆市,重庆市,500236,99.07
2000.0,20407052,巫山县,重庆市,重庆市,500237,59.13
2000.0,20407053,巫溪县,重庆市,重庆市,500238,50.65
2000.0,20407054,石柱土家族自治县,重庆市,重庆市,500240,51.08
2000.0,20407055,秀山土家族苗族自治县,重庆市,重庆市,500241,59.05
2000.0,20407056,酉阳土家族苗族自治县,重庆市,重庆市,500242,72.46
2000.0,20407057,彭水苗族土家族自治县,重庆市,重庆市,500243,61.84
2000.0,20406768,千阳县,宝鸡市,陕西省,610328,12.77
2000.0,20406868,麟游县,宝鸡市,陕西省,610329,8.71
2000.0,20406870,太白县,宝鸡市,陕西省,610331,5.17
2000.0,20407033,永寿县,咸阳市,陕西省,610426,18.28
2000.0,20407035,长武县,咸阳市,陕西省,610428,17.11
2000.0,20407036,旬邑县,咸阳市,陕西省,610429,26.76
2000.0,20407037,淳化县,咸阳市,陕西省,610430,18.6
2000.0,20407046,合阳县,渭南市,陕西省,610524,43.46
2000.0,20407145,澄城县,渭南市,陕西省,610525,38.51
2000.0,20407146,蒲城县,渭南市,陕西省,610526,73.37
2000.0,20407147,白水县,渭南市,陕西省,610527,27.74
2000.0,20407221,富平县,渭南市,陕西省,610528,75.53
2000.0,20407227,延长县,延安市,陕西省,610621,14.2
2000.0,20407228,延川县,延安市,陕西省,610622,18.03
2000.0,20407236,宜川县,延安市,陕西省,610630,11.22
2000.0,20407243,城固县,汉中市,陕西省,610722,50.06
2000.0,20407342,洋县,汉中市,陕西省,610723,44.08
2000.0,20407417,西乡县,汉中市,陕西省,610724,39.8
2000.0,20407418,勉县,汉中市,陕西省,610725,41.89
2000.0,20407419,宁强县,汉中市,陕西省,610726,33.16
2000.0,20407420,略阳县,汉中市,陕西省,610727,20.21
2000.0,20407421,镇巴县,汉中市,陕西省,610728,27.37
2000.0,20407422,留坝县,汉中市,陕西省,610729,4.59
2000.0,20407423,佛坪县,汉中市,陕西省,610730,3.38
2000.0,20407431,定边县,榆林市,陕西省,610825,29.46
2000.0,20407432,绥德县,榆林市,陕西省,610826,34.2
2000.0,20407433,米脂县,榆林市,陕西省,610827,20.85
2000.0,20407434,佳县,榆林市,陕西省,610828,24.48
2000.0,20407435,吴堡县,榆林市,陕西省,610829,7.66
2000.0,20407436,清涧县,榆林市,陕西省,610830,20.88
2000.0,20407437,子洲县,榆林市,陕西省,610831,30.5
2000.0,20407440,汉滨区,安康市,陕西省,610902,93.12
2000.0,20407441,汉阴县,安康市,陕西省,610921,28.79
2000.0,20407614,石泉县,安康市,陕西省,610922,18.26
2000.0,20407615,宁陕县,安康市,陕西省,610923,7.37
2000.0,20407616,紫阳县,安康市,陕西省,610924,34.12
2000.0,20407617,岚皋县,安康市,陕西省,610925,16.71
2000.0,20407618,平利县,安康市,陕西省,610926,22.85
2000.0,20407619,镇坪县,安康市,陕西省,610927,5.74
2000.0,20407621,白河县,安康市,陕西省,610929,20.67
2000.0,20404317,娄烦县,太原市,山西省,140123,
2000.0,20404325,阳高县,大同市,山西省,140221,
2000.0,20404326,天镇县,大同市,山西省,140222,
2000.0,20404327,广灵县,大同市,山西省,140223,
2000.0,20404328,灵丘县,大同市,山西省,140224,
2000.0,20404329,浑源县,大同市,山西省,140225,
2000.0,20404466,平顺县,长治市,山西省,140425,
2000.0,20404468,壶关县,长治市,山西省,140427,
2000.0,20404470,武乡县,长治市,山西省,140429,
2000.0,20404253,右玉县,朔州市,山西省,140623,
2000.0,20404259,左权县,晋中市,山西省,140722,
2000.0,20404260,和顺县,晋中市,山西省,140723,
2000.0,20404157,平陆县,运城市,山西省,140829,
2000.0,20404165,五台县,忻州市,山西省,140922,
2000.0,20404166,代县,忻州市,山西省,140923,
2000.0,20404167,繁峙县,忻州市,山西省,140924,
2000.0,20404168,宁武县,忻州市,山西省,140925,
2000.0,20404169,静乐县,忻州市,山西省,140926,
2000.0,20404170,神池县,忻州市,山西省,140927,
2000.0,20404171,五寨县,忻州市,山西省,140928,
2000.0,20404172,岢岚县,忻州市,山西省,140929,
2000.0,20404173,河曲县,忻州市,山西省,140930,
2000.0,20404174,保德县,忻州市,山西省,140931,
2000.0,20404225,偏关县,忻州市,山西省,140932,
2000.0,20404237,吉县,临汾市,山西省,141028,
2000.0,20404239,大宁县,临汾市,山西省,141030,
2000.0,20404240,隰县,临汾市,山西省,141031,
2000.0,20404241,永和县,临汾市,山西省,141032,
2000.0,20404342,汾西县,临汾市,山西省,141034,
2000.0,20407589,托里县,塔城地区,新疆维吾尔自治区,654224,8.51
2000.0,20407598,青河县,阿勒泰地区,新疆维吾尔自治区,654325,5.38
2000.0,20407599,吉木乃县,阿勒泰地区,新疆维吾尔自治区,654326,3.61
2000.0,20406917,乌什县,阿克苏地区,新疆维吾尔自治区,652927,17.8
2000.0,20406919,柯坪县,阿克苏地区,新疆维吾尔自治区,652929,4.01
2000.0,20406921,阿图什市,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653001,19.42
2000.0,20406922,阿克陶县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653022,16.55
2000.0,20406923,阿合奇县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653023,3.38
2000.0,20406924,乌恰县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653024,4.35
2000.0,20407205,喀什市,喀什地区,新疆维吾尔自治区,653101,32.45
2000.0,20407206,疏附县,喀什地区,新疆维吾尔自治区,653121,35.74
2000.0,20407207,疏勒县,喀什地区,新疆维吾尔自治区,653122,27.93
2000.0,20407208,英吉沙县,喀什地区,新疆维吾尔自治区,653123,22.07
2000.0,20407209,泽普县,喀什地区,新疆维吾尔自治区,653124,17.11
2000.0,20407210,莎车县,喀什地区,新疆维吾尔自治区,653125,62.23
2000.0,20407211,叶城县,喀什地区,新疆维吾尔自治区,653126,36.05
2000.0,20407212,麦盖提县,喀什地区,新疆维吾尔自治区,653127,19.57
2000.0,20407213,岳普湖县,喀什地区,新疆维吾尔自治区,653128,13.14
2000.0,20407214,伽师县,喀什地区,新疆维吾尔自治区,653129,30.57
2000.0,20407215,巴楚县,喀什地区,新疆维吾尔自治区,653130,36.5
2000.0,20407216,塔什库尔干塔吉克自治县,喀什地区,新疆维吾尔自治区,653131,3.2
2000.0,20407218,和田市,和田地区,新疆维吾尔自治区,653201,17.0
2000.0,20407219,和田县,和田地区,新疆维吾尔自治区,653221,25.83
2000.0,20407220,墨玉县,和田地区,新疆维吾尔自治区,653222,40.62
2000.0,20407295,皮山县,和田地区,新疆维吾尔自治区,653223,21.46
2000.0,20407296,洛浦县,和田地区,新疆维吾尔自治区,653224,23.7
2000.0,20407297,策勒县,和田地区,新疆维吾尔自治区,653225,13.25
2000.0,20407298,于田县,和田地区,新疆维吾尔自治区,653226,21.22
2000.0,20407299,民丰县,和田地区,新疆维吾尔自治区,653227,3.37
2000.0,20407609,周至县,西安市,陕西省,610124,62.38
2000.0,20406755,印台区,铜川市,陕西省,610203,23.09
2000.0,20406757,宜君县,铜川市,陕西省,610222,9.3
2000.0,20406765,扶风县,宝鸡市,陕西省,610324,45.53
2000.0,20406767,陇县,宝鸡市,陕西省,610327,25.19
2000.0,20407247,叙永县,泸州市,四川省,510524,65.5
2000.0,20407248,古蔺县,泸州市,四川省,510525,73.8
2000.0,20407266,平武县,绵阳市,四川省,510727,18.7
2000.0,20407265,北川县,绵阳市,四川省,510726,16.1
2000.0,20407343,元坝区,广元市,四川省,510811,24.2
2000.0,20407344,朝天区,广元市,四川省,510812,20.6
2000.0,20407347,剑阁县,广元市,四川省,510823,67.0
2000.0,20407345,旺苍县,广元市,四川省,510821,44.9
2000.0,20407346,青川县,广元市,四川省,510822,25.0
2000.0,20407348,苍溪县,广元市,四川省,510824,76.7
2000.0,20406694,沐川县,乐山市,四川省,511129,25.5
2000.0,20406696,马边彝族自治县,乐山市,四川省,511133,17.4
2000.0,20406506,嘉陵区,南充市,四川省,511304,66.2
2000.0,20406512,阆中市,南充市,四川省,511381,84.0
2000.0,20406507,南部县,南充市,四川省,511321,129.6
2000.0,20406510,仪陇县,南充市,四川省,511324,97.3
2000.0,20406532,屏山县,宜宾市,四川省,511529,25.7
2000.0,20406535,广安区,广安市,四川省,511602,119.5
2000.0,20406548,万源市,达州市,四川省,511781,54.7
2000.0,20406544,宣汉县,达州市,四川省,511722,113.7
2000.0,20406561,巴州区,巴中市,四川省,511902,124.6
2000.0,20407360,平昌县,巴中市,四川省,511923,90.1
2000.0,20407358,通江县,巴中市,四川省,511921,70.6
2000.0,20407359,南江县,巴中市,四川省,511922,61.4
2000.0,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,11.0
2000.0,20407443,理县,阿坝藏族羌族自治州,四川省,513222,4.4
2000.0,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,10.3
2000.0,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,6.8
2000.0,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,5.7
2000.0,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,6.8
2000.0,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,7.7
2000.0,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,5.6
2000.0,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,3.2
2000.0,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,6.0
2000.0,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,6.4
2000.0,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,3.6
2000.0,20407457,泸定县,甘孜藏族自治州,四川省,513322,7.7
2000.0,20406999,丹巴县,甘孜藏族自治州,四川省,513323,5.6
2000.0,20407000,九龙县,甘孜藏族自治州,四川省,513324,5.1
2000.0,20407001,雅江县,甘孜藏族自治州,四川省,513325,4.0
2000.0,20407076,道孚县,甘孜藏族自治州,四川省,513326,4.6
2000.0,20407077,炉霍县,甘孜藏族自治州,四川省,513327,3.8
2000.0,20407078,甘孜县,甘孜藏族自治州,四川省,513328,5.7
2000.0,20407079,新龙县,甘孜藏族自治州,四川省,513329,4.3
2000.0,20407080,德格县,甘孜藏族自治州,四川省,513330,6.5
2000.0,20407081,白玉县,甘孜藏族自治州,四川省,513331,4.1
2000.0,20407082,石渠县,甘孜藏族自治州,四川省,513332,6.3
2000.0,20407083,色达县,甘孜藏族自治州,四川省,513333,3.5
2000.0,20407084,理塘县,甘孜藏族自治州,四川省,513334,4.7
2000.0,20407085,巴塘县,甘孜藏族自治州,四川省,513335,4.4
2000.0,20407086,乡城县,甘孜藏族自治州,四川省,513336,2.6
2000.0,20407087,稻城县,甘孜藏族自治州,四川省,513337,2.8
2000.0,20407088,得荣县,甘孜藏族自治州,四川省,513338,2.3
2000.0,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,12.4
2000.0,20407092,盐源县,凉山彝族自治州,四川省,513423,31.3
2000.0,20407097,普格县,凉山彝族自治州,四川省,513428,14.0
2000.0,20407458,布拖县,凉山彝族自治州,四川省,513429,13.8
2000.0,20407459,金阳县,凉山彝族自治州,四川省,513430,13.9
2000.0,20407460,昭觉县,凉山彝族自治州,四川省,513431,20.4
2000.0,20407461,喜德县,凉山彝族自治州,四川省,513432,13.4
2000.0,20407463,越西县,凉山彝族自治州,四川省,513434,24.2
2000.0,20407464,甘洛县,凉山彝族自治州,四川省,513435,17.9
2000.0,20407465,美姑县,凉山彝族自治州,四川省,513436,17.6
2000.0,20407539,雷波县,凉山彝族自治州,四川省,513437,22.6
2000.0,20407186,城关区,拉萨市,西藏自治区,540102,14.14
2000.0,20407187,林周县,拉萨市,西藏自治区,540121,5.5
2000.0,20407188,当雄县,拉萨市,西藏自治区,540122,3.88
2000.0,20407189,尼木县,拉萨市,西藏自治区,540123,2.9
2000.0,20407190,曲水县,拉萨市,西藏自治区,540124,3.24
2000.0,20407193,墨竹工卡县,拉萨市,西藏自治区,540127,8.92
2000.0,20407310,普兰县,阿里地区,西藏自治区,542521,0.78
2000.0,20407311,札达县,阿里地区,西藏自治区,542522,0.57
2000.0,20407312,噶尔县,阿里地区,西藏自治区,542523,1.22
2000.0,20407313,日土县,阿里地区,西藏自治区,542524,0.72
2000.0,20407314,革吉县,阿里地区,西藏自治区,542525,1.26
2000.0,20407315,改则县,阿里地区,西藏自治区,542526,1.69
2000.0,20407316,措勤县,阿里地区,西藏自治区,542527,1.17
2000.0,20405787,兰考县,开封市,河南省,410225,73.89
2000.0,20405798,栾川县,洛阳市,河南省,410324,31.02
2000.0,20405799,嵩县,洛阳市,河南省,410325,51.47
2000.0,20405800,汝阳县,洛阳市,河南省,410326,41.85
2000.0,20405801,宜阳县,洛阳市,河南省,410327,65.46
2000.0,20405802,洛宁县,洛阳市,河南省,410328,44.1
2000.0,20405813,鲁山县,平顶山市,河南省,410423,81.44
2000.0,20405825,滑县,安阳市,河南省,410526,120.68
2000.0,20405970,封丘县,新乡市,河南省,410727,71.9
2000.0,20405991,范县,濮阳市,河南省,410926,48.31
2000.0,20405992,台前县,濮阳市,河南省,410927,34.17
2000.0,20406113,卢氏县,三门峡市,河南省,411224,36.63
2000.0,20406120,南召县,南阳市,河南省,411321,59.31
2000.0,20406123,镇平县,南阳市,河南省,411324,93.45
2000.0,20406124,内乡县,南阳市,河南省,411325,61.4
2000.0,20406125,淅川县,南阳市,河南省,411326,70.84
2000.0,20406126,社旗县,南阳市,河南省,411327,62.46
2000.0,20406129,桐柏县,南阳市,河南省,411330,42.59
2000.0,20405907,虞城县,商丘市,河南省,411425,105.42
2000.0,20406011,民权县,商丘市,河南省,411421,82.03
2000.0,20406013,宁陵县,商丘市,河南省,411423,57.14
2000.0,20406012,睢县,商丘市,河南省,411422,77.8
2000.0,20405906,柘城县,商丘市,河南省,411424,91.67
2000.0,20405920,淮滨县,信阳市,河南省,411527,64.49
2000.0,20405919,潢川县,信阳市,河南省,411526,77.61
2000.0,20405915,光山县,信阳市,河南省,411522,78.14
2000.0,20405918,固始县,信阳市,河南省,411525,152.64
2000.0,20405917,商城县,信阳市,河南省,411524,69.53
2000.0,20405916,新县,信阳市,河南省,411523,33.26
2000.0,20405927,商水县,周口市,河南省,411623,115.23
2000.0,20405931,太康县,周口市,河南省,411627,131.91
2000.0,20405929,郸城县,周口市,河南省,411625,126.62
2000.0,20405928,沈丘县,周口市,河南省,411624,120.24
2000.0,20405941,确山县,驻马店市,河南省,411725,59.11
2000.0,20405938,上蔡县,驻马店市,河南省,411722,132.81
2000.0,20405939,平舆县,驻马店市,河南省,411723,92.92
2000.0,20405945,新蔡县,驻马店市,河南省,411729,100.52
2000.0,20404812,延寿县,哈尔滨市,黑龙江省,230129,25.29
2000.0,20404880,龙江县,齐齐哈尔市,黑龙江省,230221,59.51
2000.0,20404882,泰来县,齐齐哈尔市,黑龙江省,230224,32.66
2000.0,20404883,甘南县,齐齐哈尔市,黑龙江省,230225,37.39
2000.0,20404983,富裕县,齐齐哈尔市,黑龙江省,230227,29.94
2000.0,20404985,克东县,齐齐哈尔市,黑龙江省,230230,28.23
2000.0,20404986,拜泉县,齐齐哈尔市,黑龙江省,230231,56.85
2000.0,20405113,绥滨县,鹤岗市,黑龙江省,230422,18.4
2000.0,20405123,饶河县,双鸭山市,黑龙江省,230524,13.78
2000.0,20405002,林甸县,大庆市,黑龙江省,230623,26.93
2000.0,20404906,桦南县,佳木斯市,黑龙江省,230822,42.85
2000.0,20404907,桦川县,佳木斯市,黑龙江省,230826,21.57
2000.0,20404908,汤原县,佳木斯市,黑龙江省,230828,26.7
2000.0,20404910,同江市,佳木斯市,黑龙江省,230881,15.78
2000.0,20404949,海伦市,绥化市,黑龙江省,231283,79.86
2000.0,20404941,望奎县,绥化市,黑龙江省,231221,46.67
2000.0,20404942,兰西县,绥化市,黑龙江省,231222,46.89
2000.0,20404943,青冈县,绥化市,黑龙江省,231223,42.46
2000.0,20404945,明水县,绥化市,黑龙江省,231225,33.81
2000.0,20406779,永登县,兰州市,甘肃省,620121,50.44
2000.0,20406876,皋兰县,兰州市,甘肃省,620122,17.33
2000.0,20406877,榆中县,兰州市,甘肃省,620123,42.63
2000.0,20406888,靖远县,白银市,甘肃省,620421,46.51
2000.0,20406889,会宁县,白银市,甘肃省,620422,575.56
2000.0,20406890,景泰县,白银市,甘肃省,620423,22.85
2000.0,20406894,北道区,天水市,甘肃省,620503,56.75
2000.0,20406895,清水县,天水市,甘肃省,620521,30.38
2000.0,20406896,秦安县,天水市,甘肃省,620522,58.14
2000.0,20406897,甘谷县,天水市,甘肃省,620523,57.82
2000.0,20406898,武山县,天水市,甘肃省,620524,42.35
2000.0,20406899,张家川回族自治县,天水市,甘肃省,620525,30.47
2000.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,36.74
2000.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,23.74
2000.0,20407416,永靖县,临夏回族自治州,甘肃省,622923,19.79
2000.0,20407491,广河县,临夏回族自治州,甘肃省,622924,20.05
2000.0,20407492,和政县,临夏回族自治州,甘肃省,622925,18.96
2000.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,25.94
2000.0,20407494,积石山保安族东乡族撒拉族自治县,临夏回族自治州,甘肃省,622927,22.38
2000.0,20407496,合作市,甘南藏族自治州,甘肃省,623001,14.58
2000.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,10.0
2000.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,13.37
2000.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,5.61
2000.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,3.71
2000.0,20407501,玛曲县,甘南藏族自治州,甘肃省,623025,2.97
2000.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,7.62
2000.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,7.5
2000.0,20406436,龙胜各族自治县,桂林市,广西壮族自治区,450328,16.62
2000.0,20406437,资源县,桂林市,广西壮族自治区,450329,16.61
2000.0,20407555,六枝特区,六盘水市,贵州省,520203,
2000.0,20407563,桐梓县,遵义市,贵州省,520322,
2000.0,20407639,正安县,遵义市,贵州省,520324,
2000.0,20407640,道真仡佬族苗族自治县,遵义市,贵州省,520325,
2000.0,20407641,务川仡佬族苗族自治县,遵义市,贵州省,520326,
2000.0,20407642,凤冈县,遵义市,贵州省,520327,
2000.0,20407643,湄潭县,遵义市,贵州省,520328,
2000.0,20407645,习水县,遵义市,贵州省,520330,
2000.0,20407646,赤水市,遵义市,贵州省,520381,
2000.0,20407650,西秀区,安顺市,贵州省,520402,
2000.0,20407652,普定县,安顺市,贵州省,520422,
2000.0,20407653,镇宁布依族苗族自治县,安顺市,贵州省,520423,
2000.0,20407654,关岭布依族苗族自治县,安顺市,贵州省,520424,
2000.0,20407655,紫云苗族布依族自治县,安顺市,贵州省,520425,
2000.0,20406723,普安县,黔西南布依族苗族自治州,贵州省,522323,
2000.0,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,522324,
2000.0,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,522325,
2000.0,20406726,望谟县,黔西南布依族苗族自治州,贵州省,522326,
2000.0,20406727,册亨县,黔西南布依族苗族自治州,贵州省,522327,
2000.0,20406728,安龙县,黔西南布依族苗族自治州,贵州省,522328,
2000.0,20406803,黄平县,黔东南苗族侗族自治州,贵州省,522622,
2000.0,20406804,施秉县,黔东南苗族侗族自治州,贵州省,522623,
2000.0,20406805,三穗县,黔东南苗族侗族自治州,贵州省,522624,
2000.0,20406806,镇远县,黔东南苗族侗族自治州,贵州省,522625,
2000.0,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,522626,
2000.0,20406808,天柱县,黔东南苗族侗族自治州,贵州省,522627,
2000.0,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,522628,
2000.0,20406810,剑河县,黔东南苗族侗族自治州,贵州省,522629,
2000.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,
2000.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,
2000.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,
2000.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,
2000.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,
2000.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,
2000.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,
2000.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,
2000.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,
2000.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,
2000.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,
2000.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,
2000.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,
2000.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,
2000.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,
2000.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,
2000.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,
2000.0,20405339,利辛县,亳州市,安徽省,341623,136.5
2000.0,20405321,砀山县,宿州市,安徽省,341321,89.3
2000.0,20405322,萧县,宿州市,安徽省,341322,126.6
2000.0,20405323,灵璧县,宿州市,安徽省,341323,111.1
2000.0,20405324,泗县,宿州市,安徽省,341324,83.4
2000.0,20405311,颍东区,阜阳市,安徽省,341203,57.2
2000.0,20405313,临泉县,阜阳市,安徽省,341221,186.2
2000.0,20405315,阜南县,阜阳市,安徽省,341225,145.2
2000.0,20405316,颍上县,阜阳市,安徽省,341226,147.4
2000.0,20405610,莲花县,萍乡市,江西省,360321,23.2
2000.0,20405619,修水县,九江市,江西省,360424,75.1
2000.0,20405743,上犹县,赣州市,江西省,360724,27.7
2000.0,20405745,安远县,赣州市,江西省,360726,33.4
2000.0,20405516,宁都县,赣州市,江西省,360730,69.6
2000.0,20405517,于都县,赣州市,江西省,360731,83.8
2000.0,20405518,兴国县,赣州市,江西省,360732,65.9
2000.0,20405519,会昌县,赣州市,江西省,360733,41.8
2000.0,20405520,寻乌县,赣州市,江西省,360734,28.7
2000.0,20405521,石城县,赣州市,江西省,360735,29.1
2000.0,20405522,瑞金市,赣州市,江西省,360781,58.6
2000.0,20405528,吉安县,吉安市,江西省,360821,55.0
2000.0,20405534,遂川县,吉安市,江西省,360827,51.3
2000.0,20405535,万安县,吉安市,江西省,360828,28.2
2000.0,20405537,永新县,吉安市,江西省,360830,45.1
2000.0,20405538,井冈山市,吉安市,江西省,360881,14.8
2000.0,20405558,乐安县,抚州市,江西省,361025,36.3
2000.0,20405563,广昌县,抚州市,江西省,361030,22.3
2000.0,20405571,横峰县,上饶市,江西省,361125,15.8
2000.0,20405573,余干县,上饶市,江西省,361127,85.1
2000.0,20405574,波阳县,上饶市,江西省,361128,134.0
2000.0,20405770,阳新县,黄石市,湖北省,420222,94.92
2000.0,20405777,郧西县,十堰市,湖北省,420322,49.2
2000.0,20405778,竹山县,十堰市,湖北省,420323,43.88
2000.0,20405779,竹溪县,十堰市,湖北省,420324,33.85
2000.0,20405780,房县,十堰市,湖北省,420325,47.3
2000.0,20405781,丹江口市,十堰市,湖北省,420381,50.11
2000.0,20406021,秭归县,宜昌市,湖北省,420527,39.8
2000.0,20406022,长阳土家族自治县,宜昌市,湖北省,420528,41.68
2000.0,20406023,五峰土家族自治县,宜昌市,湖北省,420529,20.59
