SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,UrbPerDisposableInc,RurPerNetInc,RurPerDisposableInc
2000.0,20406991,东川区,昆明市,云南省,530113,,1084.0,
2000.0,20406998,禄劝彝族苗族自治县,昆明市,云南省,530128,,1215.0,
2000.0,20407467,寻甸回族彝族自治县,昆明市,云南省,530129,,1160.0,
2000.0,20407474,师宗县,曲靖市,云南省,530323,,1336.0,
2000.0,20407475,罗平县,曲靖市,云南省,530324,,1425.0,
2000.0,20407476,富源县,曲靖市,云南省,530325,,1538.0,
2000.0,20407477,会泽县,曲靖市,云南省,530326,,1050.0,
2000.0,20407479,宣威市,曲靖市,云南省,530381,,1415.0,
2000.0,20407566,隆阳区,保山市,云南省,530502,,1552.0,
2000.0,20407567,施甸县,保山市,云南省,530521,,1334.0,
2000.0,20407569,龙陵县,保山市,云南省,530523,,1396.0,
2000.0,20407570,昌宁县,保山市,云南省,530524,,1383.0,
2000.0,20407574,鲁甸县,昭通地区,云南省,532122,,888.0,
2000.0,20407575,巧家县,昭通地区,云南省,532123,,852.0,
2000.0,20407576,盐津县,昭通地区,云南省,532124,,907.0,
2000.0,20407577,大关县,昭通地区,云南省,532125,,774.0,
2000.0,20407578,永善县,昭通地区,云南省,532126,,822.0,
2000.0,20407579,绥江县,昭通地区,云南省,532127,,888.0,
2000.0,20407580,镇雄县,昭通地区,云南省,532128,,690.0,
2000.0,20407581,彝良县,昭通地区,云南省,532129,,930.0,
2000.0,20407582,威信县,昭通地区,云南省,532130,,1133.0,
2000.0,20406827,双柏县,楚雄彝族自治州,云南省,532322,,1411.0,
2000.0,20406828,牟定县,楚雄彝族自治州,云南省,532323,,1510.0,
2000.0,20406829,南华县,楚雄彝族自治州,云南省,532324,,1514.0,
2000.0,20406830,姚安县,楚雄彝族自治州,云南省,532325,,1509.0,
2000.0,20406831,大姚县,楚雄彝族自治州,云南省,532326,,1540.0,
2000.0,20406832,永仁县,楚雄彝族自治州,云南省,532327,,1366.0,
2000.0,20406834,武定县,楚雄彝族自治州,云南省,532329,,1385.0,
2000.0,20406840,屏边苗族自治县,红河哈尼族彝族自治州,云南省,532523,,799.0,
2000.0,20406842,石屏县,红河哈尼族彝族自治州,云南省,532525,,1671.0,
2000.0,20406844,泸西县,红河哈尼族彝族自治州,云南省,532527,,1434.0,
2000.0,20406845,元阳县,红河哈尼族彝族自治州,云南省,532528,,991.0,
2000.0,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,,1117.0,
2000.0,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,,716.0,
2000.0,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,,835.0,
2000.0,20407005,砚山县,文山壮族苗族自治州,云南省,532622,,990.0,
2000.0,20407006,西畴县,文山壮族苗族自治州,云南省,532623,,865.0,
2000.0,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,,927.0,
2000.0,20407008,马关县,文山壮族苗族自治州,云南省,532625,,920.0,
2000.0,20407009,丘北县,文山壮族苗族自治州,云南省,532626,,1132.0,
2000.0,20407010,广南县,文山壮族苗族自治州,云南省,532627,,804.0,
2000.0,20407011,富宁县,文山壮族苗族自治州,云南省,532628,,1082.0,
2000.0,20406735,墨江哈尼族自治县,思茅地区,云南省,532723,,813.0,
2000.0,20406736,景东彝族自治县,思茅地区,云南省,532724,,1181.0,
2000.0,20406737,景谷傣族彝族自治县,思茅地区,云南省,532725,,1409.0,
2000.0,20406738,镇沅彝族哈尼族拉祜族自治县,思茅地区,云南省,532726,,1119.0,
2000.0,20406739,江城哈尼族彝族自治县,思茅地区,云南省,532727,,754.0,
2000.0,20406740,孟连傣族拉祜族佤族自治县,思茅地区,云南省,532728,,797.0,
2000.0,20406741,澜沧拉祜族自治县,思茅地区,云南省,532729,,729.0,
2000.0,20406742,西盟佤族自治县,思茅地区,云南省,532730,,498.0,
2000.0,20407014,勐海县,西双版纳傣族自治州,云南省,532822,,1456.0,
2000.0,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,,1860.0,
2000.0,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,,1555.0,
2000.0,20407019,祥云县,大理白族自治州,云南省,532923,,1676.0,
2000.0,20407020,宾川县,大理白族自治州,云南省,532924,,1675.0,
2000.0,20407021,弥渡县,大理白族自治州,云南省,532925,,1558.0,
2000.0,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,,1266.0,
2000.0,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,,1263.0,
2000.0,20407024,永平县,大理白族自治州,云南省,532928,,1394.0,
2000.0,20407025,云龙县,大理白族自治州,云南省,532929,,1156.0,
2000.0,20407100,洱源县,大理白族自治州,云南省,532930,,1374.0,
2000.0,20407101,剑川县,大理白族自治州,云南省,532931,,1389.0,
2000.0,20407102,鹤庆县,大理白族自治州,云南省,532932,,1197.0,
2000.0,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,,1874.0,
2000.0,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,,1262.0,
2000.0,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,,998.0,
2000.0,20407588,永胜县,丽江地区,云南省,533222,,1539.0,
2000.0,20406730,宁蒗彝族自治县,丽江地区,云南省,533224,,806.0,
2000.0,20407175,泸水县,怒江傈僳族自治州,云南省,533321,,1144.0,
2000.0,20407176,福贡县,怒江傈僳族自治州,云南省,533323,,697.0,
2000.0,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,,747.0,
2000.0,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,,1030.0,
2000.0,20407181,德钦县,迪庆藏族自治州,云南省,533422,,1224.0,
2000.0,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,,1060.0,
2000.0,20406746,凤庆县,临沧地区,云南省,533522,,940.0,
2000.0,20406747,云县,临沧地区,云南省,533523,,1118.0,
2000.0,20406748,永德县,临沧地区,云南省,533524,,893.0,
2000.0,20406749,镇康县,临沧地区,云南省,533525,,910.0,
2000.0,20406750,双江拉祜族佤族布朗族傣族自治县,临沧地区,云南省,533526,,753.0,
2000.0,20406751,耿马傣族佤族自治县,临沧地区,云南省,533527,,1110.0,
2000.0,20406752,沧源佤族自治县,临沧地区,云南省,533528,,930.0,
2000.0,20406651,临高县,,海南省,460028,,2712.0,
2000.0,20406564,琼中黎族苗族自治县,,海南省,460036,,1652.0,
2000.0,20406563,保亭黎族苗族自治县,,海南省,460035,,1311.0,
2000.0,20406652,白沙黎族自治县,,海南省,460030,,1795.0,
2000.0,20407634,城关区,兰州市,甘肃省,620102,,4578.44,
2000.0,20406779,永登县,兰州市,甘肃省,620121,,1596.0,
2000.0,20406876,皋兰县,兰州市,甘肃省,620122,,1595.0,
2000.0,20406877,榆中县,兰州市,甘肃省,620123,,1381.55,
2000.0,20406888,靖远县,白银市,甘肃省,620421,,1665.6,
2000.0,20406889,会宁县,白银市,甘肃省,620422,,1073.3,
2000.0,20406890,景泰县,白银市,甘肃省,620423,,1819.0,
2000.0,20406895,清水县,天水市,甘肃省,620521,,909.28,
2000.0,20406896,秦安县,天水市,甘肃省,620522,,1022.48,
2000.0,20406897,甘谷县,天水市,甘肃省,620523,,981.49,
2000.0,20406898,武山县,天水市,甘肃省,620524,,927.78,
2000.0,20406899,张家川回族自治县,天水市,甘肃省,620525,,868.49,
2000.0,20406928,古浪县,武威地区,甘肃省,622323,,1130.0,
2000.0,20406929,天祝藏族自治县,武威地区,甘肃省,622326,,1100.15,
2000.0,20407123,通渭县,定西地区,甘肃省,622424,,1152.2,
2000.0,20407197,陇西县,定西地区,甘肃省,622425,,1331.16,
2000.0,20407198,渭源县,定西地区,甘肃省,622426,,1306.26,
2000.0,20407199,临洮县,定西地区,甘肃省,622427,,1354.0,
2000.0,20407200,漳县,定西地区,甘肃省,622428,,1258.29,
2000.0,20407201,岷县,定西地区,甘肃省,622429,,1200.37,
2000.0,20407406,宕昌县,陇南地区,甘肃省,622623,,615.73,
2000.0,20407304,成县,陇南地区,甘肃省,622624,,1340.52,
2000.0,20407407,康县,陇南地区,甘肃省,622625,,908.61,
2000.0,20407405,文县,陇南地区,甘肃省,622626,,791.59,
2000.0,20407408,西和县,陇南地区,甘肃省,622627,,890.61,
2000.0,20407409,礼县,陇南地区,甘肃省,622628,,862.69,
2000.0,20407411,两当县,陇南地区,甘肃省,622629,,1189.03,
2000.0,20407410,徽县,陇南地区,甘肃省,622630,,1478.1,
2000.0,20406941,泾川县,平凉地区,甘肃省,622722,,1397.6,
2000.0,20406942,灵台县,平凉地区,甘肃省,622723,,1407.47,
2000.0,20406945,庄浪县,平凉地区,甘肃省,622726,,1100.32,
2000.0,20406946,静宁县,平凉地区,甘肃省,622727,,1150.0,
2000.0,20407114,环县,庆阳地区,甘肃省,622822,,1048.0,
2000.0,20407115,华池县,庆阳地区,甘肃省,622823,,1220.73,
2000.0,20407116,合水县,庆阳地区,甘肃省,622824,,1182.0,
2000.0,20407117,正宁县,庆阳地区,甘肃省,622825,,1390.44,
2000.0,20407118,宁县,庆阳地区,甘肃省,622826,,1268.9,
2000.0,20407119,镇原县,庆阳地区,甘肃省,622827,,1120.0,
2000.0,20407413,临夏市,临夏回族自治州,甘肃省,622901,,2146.66,
2000.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,,1037.31,
2000.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,,971.36,
2000.0,20407416,永靖县,临夏回族自治州,甘肃省,622923,,1003.58,
2000.0,20407491,广河县,临夏回族自治州,甘肃省,622924,,969.8,
2000.0,20407492,和政县,临夏回族自治州,甘肃省,622925,,966.89,
2000.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,,779.03,
2000.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,,920.02,
2000.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,,1082.05,
2000.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,,948.1,
2000.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,,1230.0,
2000.0,20407501,玛曲县,甘南藏族自治州,甘肃省,623025,,2355.42,
2000.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,,2003.1,
2000.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,,1344.04,
2000.0,20407496,合作市,甘南藏族自治州,甘肃省,623001,,1245.01,
2000.0,20406776,大通回族土族自治县,西宁市,青海省,630121,,,1524.0
2000.0,20406777,湟中县,西宁市,青海省,630122,,,1345.0
2000.0,20406849,湟源县,西宁市,青海省,630123,,,973.0
2000.0,20406851,平安县,海东地区,青海省,632121,,,1312.0
2000.0,20406852,民和回族土族自治县,海东地区,青海省,632122,,,1014.0
2000.0,20406853,乐都县,海东地区,青海省,632123,,,1089.0
2000.0,20406854,互助土族自治县,海东地区,青海省,632126,,,1302.0
2000.0,20406855,化隆回族自治县,海东地区,青海省,632127,,,903.0
2000.0,20406856,循化撒拉族自治县,海东地区,青海省,632128,,,1236.0
2000.0,20406858,门源回族自治县,海北藏族自治州,青海省,632221,,,1153.0
2000.0,20406859,祁连县,海北藏族自治州,青海省,632222,,,1552.0
2000.0,20406860,海晏县,海北藏族自治州,青海省,632223,,,1475.0
2000.0,20406861,刚察县,海北藏族自治州,青海省,632224,,,1990.0
2000.0,20406863,同仁县,黄南藏族自治州,青海省,632321,,,1449.0
2000.0,20406864,尖扎县,黄南藏族自治州,青海省,632322,,,1073.0
2000.0,20406865,泽库县,黄南藏族自治州,青海省,632323,,,971.0
2000.0,20407047,河南蒙古族自治县,黄南藏族自治州,青海省,632324,,,1646.0
2000.0,20407049,共和县,海南藏族自治州,青海省,632521,,,1882.0
2000.0,20407050,同德县,海南藏族自治州,青海省,632522,,,1696.0
2000.0,20407124,贵德县,海南藏族自治州,青海省,632523,,,1457.0
2000.0,20407125,兴海县,海南藏族自治州,青海省,632524,,,1812.0
2000.0,20407126,贵南县,海南藏族自治州,青海省,632525,,,1003.0
2000.0,20407128,玛沁县,果洛藏族自治州,青海省,632621,,,2455.0
2000.0,20407129,班玛县,果洛藏族自治州,青海省,632622,,,1272.0
2000.0,20407130,甘德县,果洛藏族自治州,青海省,632623,,,1041.0
2000.0,20407131,达日县,果洛藏族自治州,青海省,632624,,,922.0
2000.0,20407132,久治县,果洛藏族自治州,青海省,632625,,,1236.0
2000.0,20407133,玛多县,果洛藏族自治州,青海省,632626,,,1382.0
2000.0,20407135,玉树县,玉树藏族自治州,青海省,632721,,,1307.0
2000.0,20407136,杂多县,玉树藏族自治州,青海省,632722,,,1382.0
2000.0,20407137,称多县,玉树藏族自治州,青海省,632723,,,1069.0
2000.0,20407138,治多县,玉树藏族自治州,青海省,632724,,,1337.0
2000.0,20407139,囊谦县,玉树藏族自治州,青海省,632725,,,931.0
2000.0,20407140,曲麻莱县,玉树藏族自治州,青海省,632726,,,1398.0
2000.0,20407142,格尔木市,海西蒙古族藏族自治州,青海省,632801,,,2074.0
2000.0,20407143,德令哈市,海西蒙古族藏族自治州,青海省,632802,,,2488.0
2000.0,20407144,乌兰县,海西蒙古族藏族自治州,青海省,632821,,,1545.0
2000.0,20407244,都兰县,海西蒙古族藏族自治州,青海省,632822,,,1824.0
2000.0,20407245,天峻县,海西蒙古族藏族自治州,青海省,632823,,,2025.0
2000.0,20407337,盐池县,吴忠市,宁夏回族自治区,640323,,1135.61,
2000.0,20407338,同心县,吴忠市,宁夏回族自治区,640324,,1139.73,
2000.0,20407524,海原县,固原地区,宁夏回族自治区,642222,,877.2,
2000.0,20407516,西吉县,固原地区,宁夏回族自治区,642223,,901.61,
2000.0,20407517,隆德县,固原地区,宁夏回族自治区,642224,,1081.73,
2000.0,20407518,泾源县,固原地区,宁夏回族自治区,642225,,971.09,
2000.0,20407519,彭阳县,固原地区,宁夏回族自治区,642226,,895.98,
2000.0,20406102,茶陵县,株洲市,湖南省,430224,,2376.66,
2000.0,20406103,炎陵县,株洲市,湖南省,430225,,2002.6,
2000.0,20406232,新邵县,邵阳市,湖南省,430522,,2069.24,
2000.0,20406233,邵阳县,邵阳市,湖南省,430523,,1127.72,
2000.0,20406234,隆回县,邵阳市,湖南省,430524,,1134.13,
2000.0,20406235,洞口县,邵阳市,湖南省,430525,,2209.52,
2000.0,20406236,绥宁县,邵阳市,湖南省,430527,,2304.2,
2000.0,20406237,新宁县,邵阳市,湖南省,430528,,1136.91,
2000.0,20406238,城步苗族自治县,邵阳市,湖南省,430529,,1122.94,
2000.0,20406239,武冈市,邵阳市,湖南省,430581,,1968.98,
2000.0,20406248,平江县,岳阳市,湖南省,430626,,1347.61,
2000.0,20406260,石门县,常德市,湖南省,430726,,1707.03,
2000.0,20406266,慈利县,张家界市,湖南省,430821,,1935.59,
2000.0,20406267,桑植县,张家界市,湖南省,430822,,1161.52,
2000.0,20406178,安化县,益阳市,湖南省,430923,,1235.85,
2000.0,20406185,宜章县,郴州市,湖南省,431022,,2476.54,
2000.0,20406189,汝城县,郴州市,湖南省,431026,,1338.5,
2000.0,20406190,桂东县,郴州市,湖南省,431027,,1179.81,
2000.0,20406191,安仁县,郴州市,湖南省,431028,,1945.58,
2000.0,20406204,新田县,永州市,湖南省,431128,,1273.57,
2000.0,20406205,江华瑶族自治县,永州市,湖南省,431129,,1208.33,
2000.0,20406334,中方县,怀化市,湖南省,431221,,1709.99,
2000.0,20406335,沅陵县,怀化市,湖南省,431222,,1332.58,
2000.0,20406336,辰溪县,怀化市,湖南省,431223,,1850.03,
2000.0,20406337,溆浦县,怀化市,湖南省,431224,,2275.61,
2000.0,20406338,会同县,怀化市,湖南省,431225,,1931.55,
2000.0,20406339,麻阳苗族自治县,怀化市,湖南省,431226,,1265.38,
2000.0,20406340,新晃侗族自治县,怀化市,湖南省,431227,,1254.9,
2000.0,20406341,芷江侗族自治县,怀化市,湖南省,431228,,2001.45,
2000.0,20406342,靖州苗族侗族自治县,怀化市,湖南省,431229,,2163.37,
2000.0,20406343,通道侗族自治县,怀化市,湖南省,431230,,1245.77,
2000.0,20406349,新化县,娄底市,湖南省,431322,,1175.03,
2000.0,20406351,涟源市,娄底市,湖南省,431382,,2331.74,
2000.0,20406354,泸溪县,湘西土家族苗族自治州,湖南省,433122,,1118.74,
2000.0,20406355,凤凰县,湘西土家族苗族自治州,湖南省,433123,,1218.42,
2000.0,20406356,花垣县,湘西土家族苗族自治州,湖南省,433124,,1074.08,
2000.0,20406357,保靖县,湘西土家族苗族自治州,湖南省,433125,,1035.64,
2000.0,20406358,古丈县,湘西土家族苗族自治州,湖南省,433126,,1102.99,
2000.0,20406359,永顺县,湘西土家族苗族自治州,湖南省,433127,,1166.21,
2000.0,20406360,龙山县,湘西土家族苗族自治州,湖南省,433130,,1297.08,
2000.0,20406436,龙胜各族自治县,桂林市,广西壮族自治区,450328,,1243.0,
2000.0,20406437,资源县,桂林市,广西壮族自治区,450329,,1108.0,
2000.0,20406656,上林县,南宁地区,广西壮族自治区,452124,,1433.0,
2000.0,20406430,隆安县,南宁地区,广西壮族自治区,452126,,1423.0,
2000.0,20406655,马山县,南宁地区,广西壮族自治区,452127,,1360.0,
2000.0,20406629,大新县,南宁地区,广西壮族自治区,452130,,1394.0,
2000.0,20406630,天等县,南宁地区,广西壮族自治区,452131,,1408.0,
2000.0,20406627,宁明县,南宁地区,广西壮族自治区,452132,,1458.0,
2000.0,20406628,龙州县,南宁地区,广西壮族自治区,452133,,1385.0,
2000.0,20406668,融安县,柳州地区,广西壮族自治区,452227,,1407.0,
2000.0,20406670,三江侗族自治县,柳州地区,广西壮族自治区,452228,,1188.0,
2000.0,20406669,融水苗族自治县,柳州地区,广西壮族自治区,452229,,1085.0,
2000.0,20406618,忻城县,柳州地区,广西壮族自治区,452231,,1107.0,
2000.0,20406599,昭平县,贺州地区,广西壮族自治区,452424,,1487.0,
2000.0,20406601,富川瑶族自治县,贺州地区,广西壮族自治区,452428,,1418.0,
2000.0,20406585,田阳县,百色地区,广西壮族自治区,452622,,1342.0,
2000.0,20406586,田东县,百色地区,广西壮族自治区,452623,,1312.0,
2000.0,20406588,德保县,百色地区,广西壮族自治区,452625,,1009.0,
2000.0,20406589,靖西县,百色地区,广西壮族自治区,452626,,1288.0,
2000.0,20406590,那坡县,百色地区,广西壮族自治区,452627,,1038.0,
2000.0,20406591,凌云县,百色地区,广西壮族自治区,452628,,925.0,
2000.0,20406592,乐业县,百色地区,广西壮族自治区,452629,,919.0,
2000.0,20406593,田林县,百色地区,广西壮族自治区,452630,,1162.0,
2000.0,20406595,隆林各族自治县,百色地区,广西壮族自治区,452631,,1106.0,
2000.0,20406594,西林县,百色地区,广西壮族自治区,452632,,1223.0,
2000.0,20406609,罗城仫佬族自治县,河池地区,广西壮族自治区,452723,,1240.0,
2000.0,20406610,环江毛南族自治县,河池地区,广西壮族自治区,452724,,1341.0,
2000.0,20406607,凤山县,河池地区,广西壮族自治区,452727,,1120.0,
2000.0,20406608,东兰县,河池地区,广西壮族自治区,452728,,1128.0,
2000.0,20406611,巴马瑶族自治县,河池地区,广西壮族自治区,452729,,1148.0,
2000.0,20406612,都安瑶族自治县,河池地区,广西壮族自治区,452730,,1168.0,
2000.0,20406621,金秀瑶族自治县,柳州地区,广西壮族自治区,452230,,1191.0,
2000.0,20406613,大化瑶族自治县,河池地区,广西壮族自治区,452731,,1210.0,
2000.0,20405610,莲花县,萍乡市,江西省,360321,,1340.0,
2000.0,20405619,修水县,九江市,江西省,360424,,1224.0,
2000.0,20405740,赣县,赣州市,江西省,360721,,1388.0,
2000.0,20405743,上犹县,赣州市,江西省,360724,,1334.0,
2000.0,20405745,安远县,赣州市,江西省,360726,,1394.0,
2000.0,20405516,宁都县,赣州市,江西省,360730,,1331.0,
2000.0,20405517,于都县,赣州市,江西省,360731,,1474.0,
2000.0,20405518,兴国县,赣州市,江西省,360732,,1359.0,
2000.0,20405519,会昌县,赣州市,江西省,360733,,1332.0,
2000.0,20405520,寻乌县,赣州市,江西省,360734,,1295.0,
2000.0,20405521,石城县,赣州市,江西省,360735,,2118.0,
2000.0,20405522,瑞金市,赣州市,江西省,360781,,2134.0,
2000.0,20405523,南康市,赣州市,江西省,360782,,2159.0,
2000.0,20405528,吉安县,吉安市,江西省,360821,,2249.0,
2000.0,20405534,遂川县,吉安市,江西省,360827,,1440.0,
2000.0,20405535,万安县,吉安市,江西省,360828,,1286.0,
2000.0,20405537,永新县,吉安市,江西省,360830,,1310.0,
2000.0,20405538,井冈山市,吉安市,江西省,360881,,1605.0,
2000.0,20405558,乐安县,抚州市,江西省,361025,,1192.0,
2000.0,20405563,广昌县,抚州市,江西省,361030,,1177.0,
2000.0,20405567,上饶县,上饶市,江西省,361121,,1275.0,
2000.0,20405571,横峰县,上饶市,江西省,361125,,1249.0,
2000.0,20405573,余干县,上饶市,江西省,361127,,1344.0,
2000.0,20407555,六枝特区,六盘水市,贵州省,520203,,1255.0,
2000.0,20407556,水城县,六盘水市,贵州省,520221,,1212.0,
2000.0,20407563,桐梓县,遵义市,贵州省,520322,,1724.0,
2000.0,20407639,正安县,遵义市,贵州省,520324,,1274.0,
2000.0,20407640,道真仡佬族苗族自治县,遵义市,贵州省,520325,,1247.0,
2000.0,20407641,务川仡佬族苗族自治县,遵义市,贵州省,520326,,1274.0,
2000.0,20407642,凤冈县,遵义市,贵州省,520327,,1688.0,
2000.0,20407645,习水县,遵义市,贵州省,520330,,1288.0,
2000.0,20407646,赤水市,遵义市,贵州省,520381,,1801.0,
2000.0,20407650,西秀区,安顺市,贵州省,520402,,1753.0,
2000.0,20407651,平坝县,安顺市,贵州省,520421,,1566.0,
2000.0,20407652,普定县,安顺市,贵州省,520422,,1285.0,
2000.0,20407653,镇宁布依族苗族自治县,安顺市,贵州省,520423,,1261.0,
2000.0,20407654,关岭布依族苗族自治县,安顺市,贵州省,520424,,1217.0,
2000.0,20407655,紫云苗族布依族自治县,安顺市,贵州省,520425,,1174.0,
2000.0,20406712,江口县,铜仁地区,贵州省,522222,,1228.0,
2000.0,20406713,玉屏侗族自治县,铜仁地区,贵州省,522223,,1653.0,
2000.0,20406714,石阡县,铜仁地区,贵州省,522224,,1207.0,
2000.0,20406715,思南县,铜仁地区,贵州省,522225,,1163.0,
2000.0,20406716,印江土家族苗族自治县,铜仁地区,贵州省,522226,,1262.0,
2000.0,20406717,德江县,铜仁地区,贵州省,522227,,1202.0,
2000.0,20406718,沿河土家族自治县,铜仁地区,贵州省,522228,,1166.0,
2000.0,20406719,松桃苗族自治县,铜仁地区,贵州省,522229,,1214.0,
2000.0,20406711,万山特区,铜仁地区,贵州省,522230,,1165.0,
2000.0,20406722,兴仁县,黔西南布依族苗族自治州,贵州省,522322,,1355.0,
2000.0,20406723,普安县,黔西南布依族苗族自治州,贵州省,522323,,1195.0,
2000.0,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,522324,,1157.0,
2000.0,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,522325,,1299.0,
2000.0,20406726,望谟县,黔西南布依族苗族自治州,贵州省,522326,,1218.0,
2000.0,20406727,册亨县,黔西南布依族苗族自治州,贵州省,522327,,1201.0,
2000.0,20406728,安龙县,黔西南布依族苗族自治州,贵州省,522328,,1500.0,
2000.0,20407659,大方县,毕节地区,贵州省,522422,,1067.0,
2000.0,20407660,黔西县,毕节地区,贵州省,522423,,1211.0,
2000.0,20407662,织金县,毕节地区,贵州省,522425,,1255.0,
2000.0,20406705,纳雍县,毕节地区,贵州省,522426,,1152.0,
2000.0,20406706,威宁彝族回族苗族自治县,毕节地区,贵州省,522427,,1222.0,
2000.0,20406707,赫章县,毕节地区,贵州省,522428,,1189.0,
2000.0,20406803,黄平县,黔东南苗族侗族自治州,贵州省,522622,,1246.0,
2000.0,20406804,施秉县,黔东南苗族侗族自治州,贵州省,522623,,1345.0,
2000.0,20406805,三穗县,黔东南苗族侗族自治州,贵州省,522624,,1395.0,
2000.0,20406806,镇远县,黔东南苗族侗族自治州,贵州省,522625,,1289.0,
2000.0,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,522626,,1309.0,
2000.0,20406808,天柱县,黔东南苗族侗族自治州,贵州省,522627,,1327.0,
2000.0,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,522628,,1256.0,
2000.0,20406810,剑河县,黔东南苗族侗族自治州,贵州省,522629,,1295.0,
2000.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,,1242.0,
2000.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,,1224.0,
2000.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,,1234.0,
2000.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,,1247.0,
2000.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,,1179.0,
2000.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,,1232.0,
2000.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,,1245.0,
2000.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,,1197.0,
2000.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,,1452.0,
2000.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,,1641.0,
2000.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,,1219.0,
2000.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,,1138.0,
2000.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,,1076.0,
2000.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,,1300.0,
2000.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,,1375.0,
2000.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,,1395.0,
2000.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,,1056.0,
2000.0,20405787,兰考县,开封市,河南省,410225,,1939.37,
2000.0,20405798,栾川县,洛阳市,河南省,410324,,1689.8,
2000.0,20405799,嵩县,洛阳市,河南省,410325,,1496.3,
2000.0,20405800,汝阳县,洛阳市,河南省,410326,,1702.15,
2000.0,20405801,宜阳县,洛阳市,河南省,410327,,1704.99,
2000.0,20405802,洛宁县,洛阳市,河南省,410328,,1563.3,
2000.0,20405813,鲁山县,平顶山市,河南省,410423,,1415.3,
2000.0,20405825,滑县,安阳市,河南省,410526,,1956.16,
2000.0,20405970,封丘县,新乡市,河南省,410727,,2031.14,
2000.0,20405991,范县,濮阳市,河南省,410926,,1525.66,
2000.0,20405992,台前县,濮阳市,河南省,410927,,1543.77,
2000.0,20406113,卢氏县,三门峡市,河南省,411224,,1698.42,
2000.0,20406120,南召县,南阳市,河南省,411321,,1460.78,
2000.0,20406123,镇平县,南阳市,河南省,411324,,2191.58,
2000.0,20406124,内乡县,南阳市,河南省,411325,,1976.16,
2000.0,20406125,淅川县,南阳市,河南省,411326,,1369.42,
2000.0,20406126,社旗县,南阳市,河南省,411327,,1477.48,
2000.0,20406129,桐柏县,南阳市,河南省,411330,,1365.39,
2000.0,20405907,虞城县,商丘市,河南省,411425,,1447.73,
2000.0,20406011,民权县,商丘市,河南省,411421,,1456.29,
2000.0,20406013,宁陵县,商丘市,河南省,411423,,1691.08,
2000.0,20406012,睢县,商丘市,河南省,411422,,1573.0,
2000.0,20405906,柘城县,商丘市,河南省,411424,,1875.67,
2000.0,20405920,淮滨县,信阳市,河南省,411527,,1520.12,
2000.0,20405919,潢川县,信阳市,河南省,411526,,2005.93,
2000.0,20405915,光山县,信阳市,河南省,411522,,1888.04,
2000.0,20405918,固始县,信阳市,河南省,411525,,1828.37,
2000.0,20405917,商城县,信阳市,河南省,411524,,1851.47,
2000.0,20405916,新县,信阳市,河南省,411523,,2177.79,
2000.0,20405927,商水县,周口市,河南省,411623,,1979.2,
