SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,Loan,Deposit,SavingsDeposit
2004.0,20407247,叙永县,泸州市,四川省,510524,7.32,14.67,11.68
2004.0,20407248,古蔺县,泸州市,四川省,510525,14.69,11.0,8.07
2004.0,20407265,北川羌族自治县,绵阳市,四川省,510726,9.92,5.88,3.91
2004.0,20407266,平武县,绵阳市,四川省,510727,11.48,9.28,5.3
2004.0,20407343,元坝区,广元市,四川省,510811,5.89,5.51,
2004.0,20407344,朝天区,广元市,四川省,510812,3.06,2.64,
2004.0,20407345,旺苍县,广元市,四川省,510821,12.27,16.69,13.14
2004.0,20407346,青川县,广元市,四川省,510822,5.28,7.44,5.08
2004.0,20407347,剑阁县,广元市,四川省,510823,11.53,17.05,15.72
2004.0,20407348,苍溪县,广元市,四川省,510824,14.69,25.06,22.7
2005.0,20405770,阳新县,黄石市,湖北省,420222,7.91,27.9,21.93
2005.0,20405781,丹江口市,十堰市,湖北省,420381,14.6,50.54,33.77
2005.0,20405777,郧西县,十堰市,湖北省,420322,4.11,14.87,12.06
2005.0,20405778,竹山县,十堰市,湖北省,420323,4.86,11.07,8.22
2005.0,20405779,竹溪县,十堰市,湖北省,420324,5.44,11.75,8.79
2005.0,20405780,房县,十堰市,湖北省,420325,5.38,16.23,12.2
2005.0,20406021,秭归县,宜昌市,湖北省,420527,4.48,17.77,11.78
2005.0,20406022,长阳土家族自治县,宜昌市,湖北省,420528,7.68,19.72,13.78
2005.0,20406023,五峰土家族自治县,宜昌市,湖北省,420529,4.42,8.57,5.99
2005.0,20406034,保康县,襄樊市,湖北省,420626,6.58,10.67,7.1
2005.0,20406282,孝昌县,孝感市,湖北省,420921,11.95,17.88,15.59
2005.0,20406283,大悟县,孝感市,湖北省,420922,10.73,27.39,21.37
2005.0,20406046,团风县,黄冈市,湖北省,421121,7.8,12.32,10.74
2005.0,20406047,红安县,黄冈市,湖北省,421122,12.12,28.37,22.24
2005.0,20406053,麻城市,黄冈市,湖北省,421181,18.66,40.61,32.76
2005.0,20406048,罗田县,黄冈市,湖北省,421123,10.12,26.98,21.79
2005.0,20406049,英山县,黄冈市,湖北省,421124,5.64,20.19,16.24
2005.0,20406051,蕲春县,黄冈市,湖北省,421126,20.63,47.12,41.43
2005.0,20406069,恩施市,恩施土家族苗族自治州,湖北省,422801,102.78,55.81,
2005.0,20406070,利川市,恩施土家族苗族自治州,湖北省,422802,10.27,22.59,17.39
2005.0,20406071,建始县,恩施土家族苗族自治州,湖北省,422822,4.85,13.63,9.2
2005.0,20406072,巴东县,恩施土家族苗族自治州,湖北省,422823,6.65,19.96,10.64
2005.0,20406073,宣恩县,恩施土家族苗族自治州,湖北省,422825,5.84,7.71,5.36
2005.0,20406074,咸丰县,恩施土家族苗族自治州,湖北省,422826,5.67,9.74,7.22
2005.0,20406075,来凤县,恩施土家族苗族自治州,湖北省,422827,8.15,12.05,9.1
2005.0,20406076,鹤峰县,恩施土家族苗族自治州,湖北省,422828,8.63,9.08,6.5
2005.0,20406081,神农架林区,,湖北省,429021,1.07,5.42,2.8
2005.0,20406430,隆安县,南宁市,广西壮族自治区,450123,5.78,15.06,11.66
2005.0,20406655,马山县,南宁市,广西壮族自治区,450124,3.52,10.36,7.74
2005.0,20406656,上林县,南宁市,广西壮族自治区,450125,3.46,11.59,9.48
2005.0,20406668,融安县,柳州市,广西壮族自治区,450224,5.05,13.21,10.29
2005.0,20406669,融水苗族自治县,柳州市,广西壮族自治区,450225,6.7,13.9,10.56
2005.0,20406670,三江侗族自治县,柳州市,广西壮族自治区,450226,4.4,8.94,6.36
2005.0,20406436,龙胜各族自治县,桂林市,广西壮族自治区,450328,8.55,9.11,6.23
2005.0,20406437,资源县,桂林市,广西壮族自治区,450329,4.77,9.37,7.2
2005.0,20406586,田东县,百色市,广西壮族自治区,451022,11.24,19.87,13.72
2005.0,20406588,德保县,百色市,广西壮族自治区,451024,6.31,9.55,5.55
2005.0,20406590,那坡县,百色市,广西壮族自治区,451026,1.54,4.31,2.85
2005.0,20406591,凌云县,百色市,广西壮族自治区,451027,1.62,3.91,2.71
2005.0,20406592,乐业县,百色市,广西壮族自治区,451028,1.39,4.04,2.42
2005.0,20406593,田林县,百色市,广西壮族自治区,451029,3.09,7.62,5.25
2005.0,20406594,西林县,百色市,广西壮族自治区,451030,1.7,4.27,2.24
2005.0,20406595,隆林各族自治县,百色市,广西壮族自治区,451031,5.19,9.94,5.82
2005.0,20406599,昭平县,贺州市,广西壮族自治区,451121,6.09,11.94,9.49
2005.0,20406601,富川瑶族自治县,贺州市,广西壮族自治区,451123,2.87,10.99,8.66
2005.0,20406607,凤山县,河池市,广西壮族自治区,451223,1.14,4.44,2.79
2005.0,20406608,东兰县,河池市,广西壮族自治区,451224,2.5,6.16,4.26
2005.0,20406609,罗城仫佬族自治县,河池市,广西壮族自治区,451225,5.24,11.74,9.65
2005.0,20406610,环江毛南族自治县,河池市,广西壮族自治区,451226,3.62,12.78,9.29
2005.0,20406611,巴马瑶族自治县,河池市,广西壮族自治区,451227,1.61,5.73,3.61
2005.0,20406612,都安瑶族自治县,河池市,广西壮族自治区,451228,3.46,11.94,8.73
2005.0,20406613,大化瑶族自治县,河池市,广西壮族自治区,451229,3.39,7.95,5.89
2005.0,20406618,忻城县,来宾市,广西壮族自治区,451321,6.15,10.16,6.44
2005.0,20406621,金秀瑶族自治县,来宾市,广西壮族自治区,451324,2.96,7.18,4.64
2005.0,20406627,宁明县,崇左市,广西壮族自治区,451422,3.83,14.21,12.26
2005.0,20406628,龙州县,崇左市,广西壮族自治区,451423,4.15,13.37,9.99
2005.0,20406629,大新县,崇左市,广西壮族自治区,451424,7.51,13.68,10.04
2005.0,20406630,天等县,崇左市,广西壮族自治区,451425,3.67,10.66,8.1
2005.0,20406570,万州区,重庆市,重庆市,500101,93.25,193.19,139.78
2005.0,20406959,黔江区,重庆市,重庆市,500114,31.23,27.62,16.95
2005.0,20406971,城口县,重庆市,重庆市,500229,6.53,10.45,6.79
2005.0,20406972,丰都县,重庆市,重庆市,500230,21.18,42.84,34.97
2005.0,20406977,云阳县,重庆市,重庆市,500235,16.9,53.26,39.42
2005.0,20407051,奉节县,重庆市,重庆市,500236,16.7,35.03,24.38
2005.0,20407052,巫山县,重庆市,重庆市,500237,12.59,28.18,16.56
2005.0,20407053,巫溪县,重庆市,重庆市,500238,10.61,16.54,11.77
2005.0,20407054,石柱土家族自治县,重庆市,重庆市,500240,13.07,28.98,21.32
2005.0,20407055,秀山土家族苗族自治县,重庆市,重庆市,500241,11.35,18.95,14.13
2005.0,20407056,酉阳土家族苗族自治县,重庆市,重庆市,500242,11.34,23.1,16.4
2005.0,20407057,彭水苗族土家族自治县,重庆市,重庆市,500243,28.1,17.46,12.43
2005.0,20406642,五指山市,,海南省,469001,9.49,10.77,7.74
2005.0,20406651,临高县,,海南省,469024,7.78,14.71,11.9
2005.0,20406564,琼中黎族苗族自治县,,海南省,469030,4.18,12.66,9.29
2005.0,20406563,保亭黎族苗族自治县,,海南省,469029,0.9,6.19,4.44
2005.0,20406652,白沙黎族自治县,,海南省,469025,3.13,10.66,7.4
2005.0,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,18.93,14.09,
2005.0,20407443,理县,阿坝藏族羌族自治州,四川省,513222,1.8,4.08,
2005.0,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,2.98,5.82,
2005.0,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,5.57,5.23,
2005.0,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,16.81,10.09,
2005.0,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,0.83,3.69,
2005.0,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,2.64,3.69,
2005.0,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,4.3,3.04,
2005.0,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,0.4,1.72,
2005.0,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,0.57,2.89,
2005.0,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,0.86,3.31,
2005.0,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,4.62,1.74,
2005.0,20407457,泸定县,甘孜藏族自治州,四川省,513322,2.5,6.85,
2005.0,20406999,丹巴县,甘孜藏族自治州,四川省,513323,0.76,3.49,
2005.0,20407000,九龙县,甘孜藏族自治州,四川省,513324,0.79,3.43,
2005.0,20407001,雅江县,甘孜藏族自治州,四川省,513325,0.54,2.28,
2005.0,20407076,道孚县,甘孜藏族自治州,四川省,513326,1.38,1.72,
2005.0,20407077,炉霍县,甘孜藏族自治州,四川省,513327,0.25,1.91,
2005.0,20407078,甘孜县,甘孜藏族自治州,四川省,513328,0.53,2.3,
2005.0,20407079,新龙县,甘孜藏族自治州,四川省,513329,0.21,1.85,
2005.0,20407080,德格县,甘孜藏族自治州,四川省,513330,0.84,1.74,
2005.0,20407081,白玉县,甘孜藏族自治州,四川省,513331,0.83,2.28,
2005.0,20407082,石渠县,甘孜藏族自治州,四川省,513332,0.64,1.36,
2005.0,20407083,色达县,甘孜藏族自治州,四川省,513333,0.21,2.16,
2005.0,20407084,理塘县,甘孜藏族自治州,四川省,513334,0.58,2.28,
2005.0,20407085,巴塘县,甘孜藏族自治州,四川省,513335,1.09,3.69,
2005.0,20407086,乡城县,甘孜藏族自治州,四川省,513336,0.93,1.31,
2005.0,20407087,稻城县,甘孜藏族自治州,四川省,513337,0.42,1.4,
2005.0,20407088,得荣县,甘孜藏族自治州,四川省,513338,0.76,0.21,
2005.0,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,5.27,5.94,
2005.0,20407092,盐源县,凉山彝族自治州,四川省,513423,2.69,8.31,
2005.0,20407097,普格县,凉山彝族自治州,四川省,513428,1.36,3.91,
2005.0,20407458,布拖县,凉山彝族自治州,四川省,513429,0.91,2.93,
2005.0,20407459,金阳县,凉山彝族自治州,四川省,513430,1.46,2.18,
2005.0,20407460,昭觉县,凉山彝族自治州,四川省,513431,1.99,3.71,
2005.0,20407461,喜德县,凉山彝族自治州,四川省,513432,1.67,4.32,
2005.0,20407463,越西县,凉山彝族自治州,四川省,513434,2.46,6.42,
2005.0,20407464,甘洛县,凉山彝族自治州,四川省,513435,3.27,7.71,
2005.0,20407465,美姑县,凉山彝族自治州,四川省,513436,1.84,3.0,
2005.0,20407539,雷波县,凉山彝族自治州,四川省,513437,2.77,6.11,
2005.0,20406776,大通回族土族自治县,西宁市,青海省,630121,42.57,22.69,14.41
2005.0,20406849,湟源县,西宁市,青海省,630123,3.2,5.46,3.73
2005.0,20406858,门源回族自治县,海北藏族自治州,青海省,632221,1.74,3.89,3.04
2005.0,20406859,祁连县,海北藏族自治州,青海省,632222,1.44,2.18,1.25
2005.0,20406860,海晏县,海北藏族自治州,青海省,632223,1.62,5.35,1.86
2005.0,20406861,刚察县,海北藏族自治州,青海省,632224,0.49,1.53,0.78
2005.0,20406864,尖扎县,黄南藏族自治州,青海省,632322,1.9,3.98,2.2
2005.0,20406865,泽库县,黄南藏族自治州,青海省,632323,1.75,0.67,0.46
2005.0,20407047,河南蒙古族自治县,黄南藏族自治州,青海省,632324,0.55,0.99,0.5
2005.0,20407049,共和县,海南藏族自治州,青海省,632521,4.59,12.92,4.88
2005.0,20407050,同德县,海南藏族自治州,青海省,632522,0.3,0.53,0.6
2005.0,20407124,贵德县,海南藏族自治州,青海省,632523,1.81,3.55,3.32
2005.0,20407125,兴海县,海南藏族自治州,青海省,632524,0.39,0.56,0.7
2005.0,20407126,贵南县,海南藏族自治州,青海省,632525,0.44,0.78,1.53
2005.0,20407128,玛沁县,果洛藏族自治州,青海省,632621,4.96,13.43,5.17
2005.0,20407129,班玛县,果洛藏族自治州,青海省,632622,0.75,0.33,0.08
2005.0,20407130,甘德县,果洛藏族自治州,青海省,632623,0.04,0.34,0.06
2005.0,20407131,达日县,果洛藏族自治州,青海省,632624,0.67,0.44,0.44
2005.0,20407132,久治县,果洛藏族自治州,青海省,632625,0.05,0.5,0.12
2005.0,20407133,玛多县,果洛藏族自治州,青海省,632626,0.08,0.19,0.07
2005.0,20407136,杂多县,玉树藏族自治州,青海省,632722,0.8,0.37,0.2
2005.0,20407137,称多县,玉树藏族自治州,青海省,632723,0.34,0.56,0.13
2005.0,20407138,治多县,玉树藏族自治州,青海省,632724,0.72,0.41,0.15
2005.0,20407139,囊谦县,玉树藏族自治州,青海省,632725,1.11,0.58,0.19
2005.0,20407140,曲麻莱县,玉树藏族自治州,青海省,632726,0.35,0.46,0.14
2005.0,20407142,格尔木市,海西蒙古族藏族自治州,青海省,632801,31.57,62.44,32.53
2005.0,20407143,德令哈市,海西蒙古族藏族自治州,青海省,632802,11.48,16.74,7.37
2005.0,20407144,乌兰县,海西蒙古族藏族自治州,青海省,632821,0.26,2.91,1.99
2005.0,20407244,都兰县,海西蒙古族藏族自治州,青海省,632822,0.77,3.21,2.1
2005.0,20407245,天峻县,海西蒙古族藏族自治州,青海省,632823,0.61,1.02,0.84
2005.0,20407193,墨竹工卡县,拉萨市,西藏自治区,540127,0.52,,0.19
2005.0,20407310,普兰县,阿里地区,西藏自治区,542521,0.12,,0.18
2005.0,20407311,札达县,阿里地区,西藏自治区,542522,0.13,,0.19
2005.0,20407312,噶尔县,阿里地区,西藏自治区,542523,0.19,,0.09
2005.0,20407609,周至县,西安市,陕西省,610124,7.01,,20.9
2005.0,20406756,耀州区,铜川市,陕西省,610204,16.41,,15.95
2005.0,20406757,宜君县,铜川市,陕西省,610222,0.25,,1.69
2005.0,20406765,扶风县,宝鸡市,陕西省,610324,16.3,,24.9
2005.0,20406767,陇县,宝鸡市,陕西省,610327,5.12,,8.85
2005.0,20406768,千阳县,宝鸡市,陕西省,610328,2.92,,5.03
2005.0,20406868,麟游县,宝鸡市,陕西省,610329,2.42,,2.43
2005.0,20406870,太白县,宝鸡市,陕西省,610331,1.58,,3.36
2005.0,20407033,永寿县,咸阳市,陕西省,610426,3.0,,5.0
2005.0,20407035,长武县,咸阳市,陕西省,610428,3.14,,6.75
2005.0,20407036,旬邑县,咸阳市,陕西省,610429,4.98,,8.78
2005.0,20407037,淳化县,咸阳市,陕西省,610430,5.05,,5.27
2005.0,20407046,合阳县,渭南市,陕西省,610524,10.58,,14.9
2005.0,20407145,澄城县,渭南市,陕西省,610525,14.55,,23.46
2005.0,20407146,蒲城县,渭南市,陕西省,610526,40.05,,33.63
2005.0,20407147,白水县,渭南市,陕西省,610527,4.98,,11.78
2005.0,20407221,富平县,渭南市,陕西省,610528,20.66,,23.21
2005.0,20407227,延长县,延安市,陕西省,610621,7.27,,6.75
2005.0,20407228,延川县,延安市,陕西省,610622,24.49,,9.76
2005.0,20407236,宜川县,延安市,陕西省,610630,3.08,,3.77
2005.0,20407243,城固县,汉中市,陕西省,610722,15.93,,27.58
2005.0,20407342,洋县,汉中市,陕西省,610723,13.01,,20.4
2005.0,20407417,西乡县,汉中市,陕西省,610724,10.05,,14.11
2005.0,20407418,勉县,汉中市,陕西省,610725,15.99,,23.22
2005.0,20407419,宁强县,汉中市,陕西省,610726,8.31,,10.02
2005.0,20407420,略阳县,汉中市,陕西省,610727,7.2,,12.53
2005.0,20407421,镇巴县,汉中市,陕西省,610728,4.41,,4.58
2005.0,20407422,留坝县,汉中市,陕西省,610729,1.37,,1.9
2005.0,20407423,佛坪县,汉中市,陕西省,610730,0.71,,1.36
2005.0,20407431,定边县,榆林市,陕西省,610825,12.68,,10.64
2005.0,20407432,绥德县,榆林市,陕西省,610826,6.2,,10.79
2005.0,20407433,米脂县,榆林市,陕西省,610827,3.48,,4.9
2005.0,20407434,佳县,榆林市,陕西省,610828,2.22,,2.21
2005.0,20407435,吴堡县,榆林市,陕西省,610829,2.36,,1.98
2005.0,20407436,清涧县,榆林市,陕西省,610830,3.26,,3.01
2005.0,20407437,子洲县,榆林市,陕西省,610831,2.95,,2.34
2005.0,20407441,汉阴县,安康市,陕西省,610921,4.94,,9.12
2005.0,20407614,石泉县,安康市,陕西省,610922,7.57,,7.64
2005.0,20407615,宁陕县,安康市,陕西省,610923,2.09,,2.84
2005.0,20407616,紫阳县,安康市,陕西省,610924,5.37,,6.3
2005.0,20407617,岚皋县,安康市,陕西省,610925,7.92,,4.17
2005.0,20407618,平利县,安康市,陕西省,610926,3.39,,5.96
2005.0,20407619,镇坪县,安康市,陕西省,610927,1.38,,1.99
2005.0,20407621,白河县,安康市,陕西省,610929,3.74,,4.51
2005.0,20407624,商州区,商洛市,陕西省,611002,22.83,,32.61
2005.0,20407625,洛南县,商洛市,陕西省,611021,10.06,,17.49
2005.0,20407626,丹凤县,商洛市,陕西省,611022,6.62,,10.33
2005.0,20407627,商南县,商洛市,陕西省,611023,6.24,,7.42
2005.0,20407628,山阳县,商洛市,陕西省,611024,8.79,,13.46
2005.0,20407629,镇安县,商洛市,陕西省,611025,7.01,,8.83
2005.0,20407630,柞水县,商洛市,陕西省,611026,4.52,,5.47
2005.0,20406779,永登县,兰州市,甘肃省,620121,23.37,,20.74
2005.0,20406876,皋兰县,兰州市,甘肃省,620122,8.85,,8.13
2005.0,20406877,榆中县,兰州市,甘肃省,620123,16.52,,17.1
2005.0,20406888,靖远县,白银市,甘肃省,620421,5.9,,10.45
2005.0,20406889,会宁县,白银市,甘肃省,620422,7.48,,7.08
2005.0,20406890,景泰县,白银市,甘肃省,620423,9.77,,7.84
2005.0,20406895,清水县,天水市,甘肃省,620521,3.86,,4.29
2005.0,20406896,秦安县,天水市,甘肃省,620522,7.11,,10.82
2005.0,20406897,甘谷县,天水市,甘肃省,620523,6.43,,12.9
2005.0,20406898,武山县,天水市,甘肃省,620524,5.21,,7.74
2005.0,20406899,张家川回族自治县,天水市,甘肃省,620525,3.77,,3.49
2005.0,20406928,古浪县,武威市,甘肃省,620622,5.7,,6.95
2005.0,20406929,天祝藏族自治县,武威市,甘肃省,620623,4.11,,5.62
2005.0,20406940,崆峒区,平凉市,甘肃省,620802,33.41,,35.19
2005.0,20406942,灵台县,平凉市,甘肃省,620822,5.01,,5.9
2005.0,20406945,庄浪县,平凉市,甘肃省,620825,6.98,,6.94
2005.0,20406946,静宁县,平凉市,甘肃省,620826,7.53,,7.16
2005.0,20407113,庆城县,庆阳市,甘肃省,621021,15.79,,28.14
2005.0,20407114,环县,庆阳市,甘肃省,621022,4.94,,4.45
2005.0,20407115,华池县,庆阳市,甘肃省,621023,3.06,,4.18
2005.0,20407116,合水县,庆阳市,甘肃省,621024,5.1,,5.06
2005.0,20407117,正宁县,庆阳市,甘肃省,621025,4.24,,7.03
2005.0,20407118,宁县,庆阳市,甘肃省,621026,7.83,,12.8
2005.0,20407119,镇原县,庆阳市,甘肃省,621027,6.86,,7.85
2005.0,20407122,安定区,定西市,甘肃省,621102,15.56,,18.54
2005.0,20407123,通渭县,定西市,甘肃省,621121,4.91,,4.14
2005.0,20407197,陇西县,定西市,甘肃省,621122,14.02,,14.52
2005.0,20407198,渭源县,定西市,甘肃省,621123,3.41,,4.02
2005.0,20407199,临洮县,定西市,甘肃省,621124,11.11,,15.57
2005.0,20407200,漳县,定西市,甘肃省,621125,2.1,,2.3
2005.0,20407201,岷县,定西市,甘肃省,621126,5.23,,5.12
2005.0,20407204,武都区,陇南市,甘肃省,621202,10.58,,13.86
2005.0,20407304,成县,陇南市,甘肃省,621221,9.03,,14.13
2005.0,20407405,文县,陇南市,甘肃省,621222,5.0,,6.29
2005.0,20407406,宕昌县,陇南市,甘肃省,621223,2.82,,3.42
2005.0,20407407,康县,陇南市,甘肃省,621224,2.51,,3.34
2005.0,20407408,西和县,陇南市,甘肃省,621225,4.53,,8.29
2005.0,20407409,礼县,陇南市,甘肃省,621226,3.04,,6.77
2005.0,20407410,徽县,陇南市,甘肃省,621227,5.75,,8.62
2005.0,20407411,两当县,陇南市,甘肃省,621228,0.84,,1.11
2005.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,3.28,,3.06
2005.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,2.96,,2.95
2005.0,20407416,永靖县,临夏回族自治州,甘肃省,622923,8.84,,9.59
2005.0,20407491,广河县,临夏回族自治州,甘肃省,622924,3.2,,2.84
2005.0,20407492,和政县,临夏回族自治州,甘肃省,622925,2.54,,3.01
2005.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,1.9,,1.36
2005.0,20407494,积石山保安族东乡族撒拉族自治县,临夏回族自治州,甘肃省,622927,1.9,,1.77
2005.0,20407496,合作市,甘南藏族自治州,甘肃省,623001,8.49,,6.37
2005.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,2.46,,2.67
2005.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,1.55,,1.55
2005.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,1.4,,2.97
2005.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,3.33,,2.0
2005.0,20407501,玛曲县,甘南藏族自治州,甘肃省,623025,0.95,,1.28
2005.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,0.55,,0.65
2005.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,1.88,,2.29
2005.0,20407337,盐池县,吴忠市,宁夏回族自治区,640323,6.15,,4.52
2005.0,20407338,同心县,吴忠市,宁夏回族自治区,640324,6.67,,5.62
2005.0,20407516,西吉县,固原市,宁夏回族自治区,640422,5.81,,2.97
2005.0,20407517,隆德县,固原市,宁夏回族自治区,640423,3.26,,3.61
2005.0,20407518,泾源县,固原市,宁夏回族自治区,640424,2.43,,2.02
2005.0,20407519,彭阳县,固原市,宁夏回族自治区,640425,3.26,,2.15
2005.0,20407524,海原县,中卫市,宁夏回族自治区,640522,4.93,,3.49
2005.0,20406917,乌什县,阿克苏地区,新疆维吾尔自治区,652927,2.67,,3.46
2005.0,20406919,柯坪县,阿克苏地区,新疆维吾尔自治区,652929,0.5,,0.73
2005.0,20406921,阿图什市,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653001,9.43,,14.12
2005.0,20406922,阿克陶县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653022,3.82,,2.13
2005.0,20406923,阿合奇县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653023,0.4,,0.55
2005.0,20406924,乌恰县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653024,0.52,,0.85
2005.0,20407205,喀什市,喀什地区,新疆维吾尔自治区,653101,27.69,,41.65
2005.0,20407206,疏附县,喀什地区,新疆维吾尔自治区,653121,5.2,,3.25
2005.0,20407207,疏勒县,喀什地区,新疆维吾尔自治区,653122,6.19,,7.11
2005.0,20407208,英吉沙县,喀什地区,新疆维吾尔自治区,653123,3.38,,2.38
2005.0,20407209,泽普县,喀什地区,新疆维吾尔自治区,653124,4.61,,13.14
2005.0,20407210,莎车县,喀什地区,新疆维吾尔自治区,653125,9.72,,14.67
2005.0,20407211,叶城县,喀什地区,新疆维吾尔自治区,653126,1.53,,2.25
2005.0,20407212,麦盖提县,喀什地区,新疆维吾尔自治区,653127,3.92,,6.92
2005.0,20407213,岳普湖县,喀什地区,新疆维吾尔自治区,653128,3.4,,2.23
2005.0,20407214,伽师县,喀什地区,新疆维吾尔自治区,653129,4.81,,4.29
2005.0,20407215,巴楚县,喀什地区,新疆维吾尔自治区,653130,8.14,,10.22
2005.0,20407216,塔什库尔干塔吉克自治县,喀什地区,新疆维吾尔自治区,653131,0.25,,0.28
2005.0,20407218,和田市,和田地区,新疆维吾尔自治区,653201,25.48,,2.86
2005.0,20407219,和田县,和田地区,新疆维吾尔自治区,653221,0.99,,1.14
2005.0,20407220,墨玉县,和田地区,新疆维吾尔自治区,653222,4.51,,4.03
2005.0,20407295,皮山县,和田地区,新疆维吾尔自治区,653223,1.44,,2.46
2005.0,20407296,洛浦县,和田地区,新疆维吾尔自治区,653224,2.72,,3.29
2005.0,20407297,策勒县,和田地区,新疆维吾尔自治区,653225,1.47,,1.61
2005.0,20407298,于田县,和田地区,新疆维吾尔自治区,653226,1.83,,2.19
2005.0,20407299,民丰县,和田地区,新疆维吾尔自治区,653227,0.33,,0.92
2005.0,20407305,察布查尔锡伯自治县,伊犁哈萨克自治州,新疆维吾尔自治区,654022,2.51,,4.44
2005.0,20407509,尼勒克县,伊犁哈萨克自治州,新疆维吾尔自治区,654028,4.07,,4.1
2005.0,20407589,托里县,塔城地区,新疆维吾尔自治区,654224,1.38,,3.17
2005.0,20407598,青河县,阿勒泰地区,新疆维吾尔自治区,654325,1.45,,1.19
2005.0,20407599,吉木乃县,阿勒泰地区,新疆维吾尔自治区,654326,1.39,,1.38
2005.0,20407555,六枝特区,六盘水市,贵州省,520203,,,12.83
2005.0,20407563,桐梓县,遵义市,贵州省,520322,,,13.44
2005.0,20407639,正安县,遵义市,贵州省,520324,,,9.01
2005.0,20407640,道真仡佬族苗族自治县,遵义市,贵州省,520325,,,7.57
2005.0,20407641,务川仡佬族苗族自治县,遵义市,贵州省,520326,,,5.41
2005.0,20407642,凤冈县,遵义市,贵州省,520327,,,5.67
2005.0,20407643,湄潭县,遵义市,贵州省,520328,,,11.88
2005.0,20407645,习水县,遵义市,贵州省,520330,,,11.57
2005.0,20407646,赤水市,遵义市,贵州省,520381,,,14.81
2005.0,20407650,西秀区,安顺市,贵州省,520402,,,44.39
2005.0,20407652,普定县,安顺市,贵州省,520422,,,4.16
2005.0,20407653,镇宁布依族苗族自治县,安顺市,贵州省,520423,,,4.79
2005.0,20407654,关岭布依族苗族自治县,安顺市,贵州省,520424,,,5.11
2005.0,20407655,紫云苗族布依族自治县,安顺市,贵州省,520425,,,2.74
2005.0,20406723,普安县,黔西南布依族苗族自治州,贵州省,522323,,,4.8
2005.0,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,522324,,,4.23
2005.0,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,522325,,,3.45
2005.0,20406726,望谟县,黔西南布依族苗族自治州,贵州省,522326,,,2.29
2005.0,20406727,册亨县,黔西南布依族苗族自治州,贵州省,522327,,,2.47
2005.0,20406728,安龙县,黔西南布依族苗族自治州,贵州省,522328,,,7.01
2005.0,20406803,黄平县,黔东南苗族侗族自治州,贵州省,522622,,,6.62
2005.0,20406804,施秉县,黔东南苗族侗族自治州,贵州省,522623,,,3.09
2005.0,20406805,三穗县,黔东南苗族侗族自治州,贵州省,522624,,,4.76
2005.0,20406806,镇远县,黔东南苗族侗族自治州,贵州省,522625,,,5.38
2005.0,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,522626,,,3.54
2005.0,20406808,天柱县,黔东南苗族侗族自治州,贵州省,522627,,,9.32
2005.0,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,522628,,,6.09
2005.0,20406810,剑河县,黔东南苗族侗族自治州,贵州省,522629,,,5.8
2005.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,,,3.43
2005.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,,,7.59
2005.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,,,4.79
2005.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,,,2.82
2005.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,,,2.54
2005.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,,,3.26
2005.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,,,2.6
2005.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,,,4.54
2005.0,20406544,宣汉县,达州市,四川省,511722,15.21,40.09,
2005.0,20406548,万源市,达州市,四川省,511781,9.68,20.27,
2005.0,20406561,巴州区,巴中市,四川省,511902,34.08,50.36,
2005.0,20407358,通江县,巴中市,四川省,511921,12.94,18.02,
